prediction_file,target_file,field_name,evaluation_method,scoring_type,tp,fp,fn,tn,expected,actual,expected_context,actual_context
aas0055-0039.xml,aas0055-0039.nxml,reference_text,exact,partial_list,0,1,0,0,30 Rosen GH Boullata JI O'Rangers EA Enow NB Shin B Intravenous phosphate repletion regimen for critically ill patients with moderate hypophosphatemia Crit Care Med 1995 23 1204 10 7600828,"30. Rosen GH, Boullata JI, O'Rangers EA, Enow NB, Shin B. Intravenous phosphate repletion regimen for critically ill patients with moderate hypophosphatemia. Crit Care Med 1995 ; 23: 1204 - 10.",None,None
aas0055-0039.xml,aas0055-0039.nxml,reference_text,exact,partial_list,0,1,0,0,31 Perreault MM Ostrop NJ Tierney MG Efficacy and safety of intravenous phosphate replacement in critically ill patients Ann Pharmacother 1997 31 683 8 9184705,"31. Perreault MM, Ostrop NJ, Tierney MG. Efficacy and safety of intravenous phosphate replacement in critically ill patients. Ann Pharmacother 1997 ; 31: 683 - 8.",None,None
aas0055-0039.xml,aas0055-0039.nxml,reference_text,exact,partial_list,0,1,0,0,32 Charron T Bernard F Skrobik Y Simoneau N Gagnon N Leblanc M Intravenous phosphate in the intensive care unit: more aggressive repletion regimens for moderate and severe hypophosphatemia Intensive Care Med 2003 29 1273 8 12845429,"32. Charron T, Bernard F, Skrobik Y, Simoneau N, Gagnon N, Leblanc M. Intravenous phosphate in the intensive care unit: more aggressive repletion regimens for moderate and severe hypophosphatemia. Intensive Care Med 2003 ; 29: 1273 - 8.",None,None
aas0055-0039.xml,aas0055-0039.nxml,reference_text,exact,partial_list,0,1,0,0,33 Barak V Schwartz A Kalickman I Nisman B Gurman G Shoenfeld Y Prevalence of hypophosphatemia in sepsis and infection: the role of cytokines Am J Med 1998 104 40 7 9528718,"33. Barak V, Schwartz A, Kalickman I, Nisman B, Gurman G, Shoenfeld Y. Prevalence of hypophosphatemia in sepsis and infection: the role of cytokines. Am J Med 1998 ; 104: 40 - 7.",None,None
aas0055-0039.xml,aas0055-0039.nxml,reference_text,exact,partial_list,0,1,0,0,34 Walker K Dallas Hall W Hurst W Stoneham M Serum inorganic phosphate Clinical methods 1990 London Butterworth Publishers 895 9,"34. Walker K, Dallas Hall W, Hurst W. Serum inorganic phosphate. In: Stoneham M, ed. Clinical methods. London: Butterworth Publishers, 1990: 895 - 9.",None,None
aas0055-0039.xml,aas0055-0039.nxml,reference_text,exact,partial_list,0,1,0,0,"35 Morimatsu H Uchino S Bellomo R Ronco C Continuous veno-venous hemodiafiltration or hemofiltration: impact on calcium, phosphate and magnesium concentrations Int J Artif Organs 2002 25 512 9 12117290","35. Morimatsu H, Uchino S, Bellomo R, Ronco C. Continuous veno-venous hemodiafiltration or hemofiltration: impact on calcium, phosphate and magnesium concentrations. Int J Artif Organs 2002 ; 25: 512 - 9.",None,None
aas0055-0039.xml,aas0055-0039.nxml,reference_text,exact,partial_list,0,1,0,0,36 Kraus MA Selection of dialysate and replacement fluids and management of electrolyte and acid–base disturbances Semin Dial 2009 22 137 40 19426416,36. Kraus MA. Selection of dialysate and replacement fluids and management of electrolyte and acid-base disturbances. Semin Dial 2009 ; 22: 137 - 40.,None,None
aas0055-0039.xml,aas0055-0039.nxml,reference_text,levenshtein,partial_list,1,0,0,0,1 Troyanov S Geadah D Ghannoum M Cardinal J Leblanc M Phosphate addition to hemodiafiltration solutions during continuous renal replacement therapy Intensive Care Med 2004 30 1662 5 15156308,"1. Troyanov S, Geadah D, Ghannoum M, Cardinal J, Leblanc M. Phosphate addition to hemodiafiltration solutions during continuous renal replacement therapy. Intensive Care Med 2004 ; 30: 1662 - 5.",None,None
aas0055-0039.xml,aas0055-0039.nxml,reference_text,levenshtein,partial_list,1,0,0,0,2 Marik PE Bedigian MK Refeeding hypophosphatemia in critically ill patients in an intensive care unit. A prospective study Arch Surg 1996 131 1043 7 8857900,"2. Marik PE, Bedigian MK. Refeeding hypophosphatemia in critically ill patients in an intensive care unit. A prospective study. Arch Surg 1996 ; 131: 1043 - 7.",None,None
aas0055-0039.xml,aas0055-0039.nxml,reference_text,levenshtein,partial_list,1,0,0,0,"3 Bugg NC Jones JA Hypophosphataemia. Pathophysiology, effects and management on the intensive care unit Anaesthesia 1998 53 895 902 9849285","3. Bugg NC, Jones JA. Hypophosphataemia. Pathophysiology, effects and management on the intensive care unit. Anaesthesia 1998 ; 53: 895 - 902.",None,None
aas0055-0039.xml,aas0055-0039.nxml,reference_text,levenshtein,partial_list,1,0,0,0,4 Skulberg A Sr. Glucose: a potential killer Acta Anaesthesiol Scand 2009 53 684 19419367,4. Skulberg A Sr. Glucose: a potential killer. Acta Anaesthesiol Scand 2009 ; 53: 684.,None,None
aas0055-0039.xml,aas0055-0039.nxml,reference_text,levenshtein,partial_list,1,0,0,0,5 Peppers MP Geheb M Desai T Endocrine crises. Hypophosphatemia and hyperphosphatemia Crit Care Clin 1991 7 201 14 2007215,"5. Peppers MP, Geheb M, Desai T. Endocrine crises. Hypophosphatemia and hyperphosphatemia. Crit Care Clin 1991 ; 7: 201 - 14.",None,None
aas0055-0039.xml,aas0055-0039.nxml,reference_text,levenshtein,partial_list,1,0,0,0,6 Elisaf MS Siamopoulos KC Mechanisms of hypophosphataemia in alcoholic patients Int J Clin Pract 1997 51 501 3 9536603,"6. Elisaf MS, Siamopoulos KC. Mechanisms of hypophosphataemia in alcoholic patients. Int J Clin Pract 1997 ; 51: 501 - 3.",None,None
aas0055-0039.xml,aas0055-0039.nxml,reference_text,levenshtein,partial_list,1,0,0,0,7 Zazzo JF Troche G Ruel P Maintenant J High incidence of hypophosphatemia in surgical intensive care patients: efficacy of phosphorus therapy on myocardial function Intensive Care Med 1995 21 826 31 8557871,"7. Zazzo JF, Troche G, Ruel P, Maintenant J. High incidence of hypophosphatemia in surgical intensive care patients: efficacy of phosphorus therapy on myocardial function. Intensive Care Med 1995 ; 21: 826 - 31.",None,None
aas0055-0039.xml,aas0055-0039.nxml,reference_text,levenshtein,partial_list,1,0,0,0,8 Tan HK Bellomo R M'Pis DA Ronco C Phosphatemic control during acute renal failure: intermittent hemodialysis versus continuous hemodiafiltration Int J Artif Organs 2001 24 186 91 11394697,"8. Tan HK, Bellomo R, M'Pis DA, Ronco C. Phosphatemic control during acute renal failure: intermittent hemodialysis versus continuous hemodiafiltration. Int J Artif Organs 2001 ; 24: 186 - 91.",None,None
aas0055-0039.xml,aas0055-0039.nxml,reference_text,levenshtein,partial_list,1,0,0,0,9 Baldwin I Naka T Koch B Fealy N Bellomo R A pilot randomised controlled comparison of continuous veno-venous haemofiltration and extended daily dialysis with filtration: effect on small solutes and acid-base balance Intensive Care Med 2007 33 830 5 17384931,"9. Baldwin I, Naka T, Koch B, Fealy N, Bellomo R. A pilot randomised controlled comparison of continuous venovenous haemofiltration and extended daily dialysis with filtration: effect on small solutes and acid-base balance. Intensive Care Med 2007 ; 33: 830 - 5.",None,None
aas0055-0039.xml,aas0055-0039.nxml,reference_text,levenshtein,partial_list,1,0,0,0,10 Shor R Halabe A Rishver S Tilis Y Matas Z Fux A Boaz M Weinstein J Severe hypophosphatemia in sepsis as a mortality predictor Ann Clin Lab Sci 2006 36 67 72 16501239,"10. Shor R, Halabe A, Rishver S, Tilis Y, Matas Z, Fux A, Boaz M, Weinstein J. Severe hypophosphatemia in sepsis as a mortality predictor. Ann Clin Lab Sci 2006 ; 36: 67 - 72.",None,None
aas0055-0039.xml,aas0055-0039.nxml,reference_text,levenshtein,partial_list,1,0,0,0,11 Stoff JS Phosphate homeostasis and hypophosphatemia Am J Med 1982 72 489 95 7036738,11. Stoff JS. Phosphate homeostasis and hypophosphatemia. Am J Med 1982 ; 72: 489 - 95.,None,None
aas0055-0039.xml,aas0055-0039.nxml,reference_text,levenshtein,partial_list,1,0,0,0,12 Brown GR Greenwood JK Drug- and nutrition-induced hypophosphatemia: mechanisms and relevance in the critically ill Ann Pharmacother 1994 28 626 32 8069002,"12. Brown GR, Greenwood JK. Drug- and nutrition-induced hypophosphatemia: mechanisms and relevance in the critically ill. Ann Pharmacother 1994 ; 28: 626 - 32.",None,None
aas0055-0039.xml,aas0055-0039.nxml,reference_text,levenshtein,partial_list,1,0,0,0,13 Bollaert PE Levy B Nace L Laterre PF Larcan A Hemodynamic and metabolic effects of rapid correction of hypophosphatemia in patients with septic shock Chest 1995 107 1698 701 7781370,"13. Bollaert PE, Levy B, Nace L, Laterre PF, Larcan A. Hemodynamic and metabolic effects of rapid correction of hypophosphatemia in patients with septic shock. Chest 1995 ; 107: 1698 - 701.",None,None
aas0055-0039.xml,aas0055-0039.nxml,reference_text,levenshtein,partial_list,1,0,0,0,14 Paterson CR Hypophosphataemia: a dangerous disorder Nutrition 1996 12 540 1 8878151,14. Paterson CR. Hypophosphataemia: a dangerous disorder. Nutrition 1996 ; 12: 540 - 1.,None,None
aas0055-0039.xml,aas0055-0039.nxml,reference_text,levenshtein,partial_list,1,0,0,0,15 Paula FJ Plens AE Foss MC Effects of hypophosphatemia on glucose tolerance and insulin secretion Horm Metab Res 1998 30 281 4 9660090,"15. Paula FJ, Plens AE, Foss MC. Effects of hypophosphatemia on glucose tolerance and insulin secretion. Horm Metab Res 1998 ; 30: 281 - 4.",None,None
aas0055-0039.xml,aas0055-0039.nxml,reference_text,levenshtein,partial_list,1,0,0,0,16 Ravenscroft AJ Valentine JM Knappett PA Severe hypophosphataemia and insulin resistance in diabetic ketoacidosis Anaesthesia 1999 54 198 10215720,"16. Ravenscroft AJ, Valentine JM, Knappett PA. Severe hypophosphataemia and insulin resistance in diabetic ketoacidosis. Anaesthesia 1999 ; 54: 198.",None,None
aas0055-0039.xml,aas0055-0039.nxml,reference_text,levenshtein,partial_list,1,0,0,0,17 Weber U Huppe T Niehaus L CT and MRI in severe hypophosphataemia with central nervous system involvement Neuroradiology 2000 42 112 4 10663486,"17. Weber U, Huppe T, Niehaus L. CT and MRI in severe hypophosphataemia with central nervous system involvement. Neuroradiology 2000 ; 42: 112 - 4.",None,None
aas0055-0039.xml,aas0055-0039.nxml,reference_text,levenshtein,partial_list,1,0,0,0,18 Darsee JR Nutter DO Reversible severe congestive cardiomyopathy in three cases of hypophosphatemia Ann Intern Med 1978 89 867 70 363007,"18. Darsee JR, Nutter DO. Reversible severe congestive cardiomyopathy in three cases of hypophosphatemia. Ann Intern Med 1978 ; 89: 867 - 70.",None,None
aas0055-0039.xml,aas0055-0039.nxml,reference_text,levenshtein,partial_list,1,0,0,0,19 Aubier M Murciano D Lecocguic Y Viires N Jacquens Y Squara P Pariente R Effect of hypophosphatemia on diaphragmatic contractility in patients with acute respiratory failure N Engl J Med 1985 313 420 4 3860734,"19. Aubier M, Murciano D, Lecocguic Y, Viires N, Jacquens Y, Squara P, Pariente R. Effect of hypophosphatemia on diaphragmatic contractility in patients with acute respiratory failure. N Engl J Med 1985 ; 313: 420 - 4.",None,None
aas0055-0039.xml,aas0055-0039.nxml,reference_text,levenshtein,partial_list,1,0,0,0,20 Williams JD Topley N Craig KJ Mackenzie RK Pischetsrieder M Lage C Passlick-Deetjen J The Euro-balance trial: the effect of a new biocompatible peritoneal dialysis fluid (balance) on the peritoneal membrane Kidney Int 2004 66 408 18 15200450,"20. Williams JD, Topley N, Craig KJ, Mackenzie RK, Pischetsrieder M, Lage C, Passlick-Deetjen J. The Euro-balance trial: the effect of a new biocompatible peritoneal dialysis fluid (balance) on the peritoneal membrane. Kidney Int 2004 ; 66: 408 - 18.",None,None
aas0055-0039.xml,aas0055-0039.nxml,reference_text,levenshtein,partial_list,1,0,0,0,21 Gatchalian RA Popli A Ejaz AA Leehey DJ Kjellstrand CM Ing TS Management of hypophosphatemia induced by high-flux hemodiafiltration for the treatment of vancomycin toxicity: intravenous phosphorus therapy versus use of a phosphorus-enriched dialysate Am J Kidney Dis 2000 36 1262 6 11096051,"21. Gatchalian RA, Popli A, Ejaz AA, Leehey DJ, Kjellstrand CM, Ing TS. Management of hypophosphatemia induced by high-flux hemodiafiltration for the treatment of vancomycin toxicity: intravenous phosphorus therapy versus use of a phosphorus-enriched dialysate. Am J Kidney Dis 2000 ; 36: 1262 - 6.",None,None
aas0055-0039.xml,aas0055-0039.nxml,reference_text,levenshtein,partial_list,1,0,0,0,22 Santiago MJ Lopez-Herce J Urbano J Bellon JM del Castillo J Carrillo A Hypophosphatemia and phosphate supplementation during continuous renal replacement therapy in children Kidney Int 2009 75 312 6 19002217,"22. Santiago MJ, Lopez-Herce J, Urbano J, Bellon JM, del Castillo J, Carrillo A. Hypophosphatemia and phosphate supplementation during continuous renal replacement therapy in children. Kidney Int 2009 ; 75: 312 - 6.",None,None
aas0055-0039.xml,aas0055-0039.nxml,reference_text,levenshtein,partial_list,1,0,0,0,23 Janssen van Doorn K Spapen H Geers C Diltoer M Shabana W Sepsis-related acute kidney injury: a protective effect of drotrecogin alpha (activated) treatment? Acta Anaesthesiol Scand 2008 52 1259 64 18823466,"23. Janssen van Doorn K, Spapen H, Geers C, Diltoer M, Shabana W. Sepsis-related acute kidney injury: a protective effect of drotrecogin alpha (activated) treatment? Acta Anaesthesiol Scand 2008 ; 52: 1259 - 64.",None,None
aas0055-0039.xml,aas0055-0039.nxml,reference_text,levenshtein,partial_list,1,0,0,0,24 Lentz RD Brown DM Kjellstrand CM Treatment of severe hypophosphatemia Ann Intern Med 1978 89 941 4 102230,"24. Lentz RD, Brown DM, Kjellstrand CM. Treatment of severe hypophosphatemia. Ann Intern Med 1978 ; 89: 941 - 4.",None,None
aas0055-0039.xml,aas0055-0039.nxml,reference_text,levenshtein,partial_list,1,0,0,0,25 Vannatta JB Whang R Papper S Efficacy of intravenous phosphorus therapy in the severely hypophosphatemic patient Arch Intern Med 1981 141 885 7 7235807,"25. Vannatta JB, Whang R, Papper S. Efficacy of intravenous phosphorus therapy in the severely hypophosphatemic patient. Arch Intern Med 1981 ; 141: 885 - 7.",None,None
aas0055-0039.xml,aas0055-0039.nxml,reference_text,levenshtein,partial_list,1,0,0,0,26 Vannatta JB Andress DL Whang R Papper S High-dose intravenous phosphorus therapy for severe complicated hypophosphatemia South Med J 1983 76 1424 6 6635736,"26. Vannatta JB, Andress DL, Whang R, Papper S. High-dose intravenous phosphorus therapy for severe complicated hypophosphatemia. South Med J 1983 ; 76: 1424 - 6.",None,None
aas0055-0039.xml,aas0055-0039.nxml,reference_text,levenshtein,partial_list,1,0,0,0,27 Kingston M Al-Siba'i MB Treatment of severe hypophosphatemia Crit Care Med 1985 13 16 8 3965243,"27. Kingston M, Al-Siba'i MB. Treatment of severe hypophosphatemia. Crit Care Med 1985 ; 13: 16 - 8.",None,None
aas0055-0039.xml,aas0055-0039.nxml,reference_text,levenshtein,partial_list,1,0,0,0,28 Sacks GS Walker J Dickerson RN Kudsk KA Brown RO Observations of hypophosphatemia and its management in nutrition support Nutr Clin Pract 1994 9 105 8 8078444,"28. Sacks GS, Walker J, Dickerson RN, Kudsk KA, Brown RO. Observations of hypophosphatemia and its management in nutrition support. Nutr Clin Pract 1994 ; 9: 105 - 8.",None,None
aas0055-0039.xml,aas0055-0039.nxml,reference_text,levenshtein,partial_list,1,0,0,0,29 Clark CL Sacks GS Dickerson RN Kudsk KA Brown RO Treatment of hypophosphatemia in patients receiving specialized nutrition support using a graduated dosing scheme: results from a prospective clinical trial Crit Care Med 1995 23 1504 11 7664552,"29. Clark CL, Sacks GS, Dickerson RN, Kudsk KA, Brown RO. Treatment of hypophosphatemia in patients receiving specialized nutrition support using a graduated dosing scheme: results from a prospective clinical trial. Crit Care Med 1995 ; 23: 1504 - 11.",None,None
